itemID,rating,userID,timestamp
200,4,7,1205107200
201,5,7,1186099200
202,1,7,1193270400
203,5,7,1158537600
204,4,7,1180051200
205,5,7,1190678400
206,5,7,1216166400
207,1,7,1240963200
208,1,7,1302998400
209,5,7,1258243200
210,1,7,1302393600
211,5,8,1020038400
212,5,8,1007856000
213,5,8,1007769600
214,5,8,1031961600
215,3,8,1025395200
216,5,8,1007078400
217,5,8,1031356800
218,5,8,1015113600
219,4,8,1018656000
220,5,8,1018742400
221,5,8,1019865600
222,5,8,1007856000
223,4,8,1018656000
224,5,8,1041552000
225,5,8,1017360000
226,5,8,1018656000
227,5,8,1019347200
228,5,8,1018656000
229,4,8,1019347200
230,5,8,1024531200
231,5,8,1033862400
232,5,8,1031270400
233,2,8,1025481600
234,4,8,1056067200
235,5,9,1400630400
236,4,9,1376524800
237,3,9,1384300800
238,5,9,1376524800
239,5,9,1363564800
240,3,9,1370217600
241,5,9,1363564800
242,5,9,1384646400
243,3,9,1370217600
244,5,9,1375315200
245,3,9,1323734400
246,5,9,1363564800
247,2,9,1384300800
248,5,9,1384646400
249,3,9,1367452800
250,5,9,1363564800
251,5,9,1370217600
252,3,9,1370217600
253,5,9,1392940800
254,5,9,1370217600
255,5,9,1376524800
256,5,9,1376524800
257,5,9,1366588800
258,5,9,1348876800
259,5,9,1328572800
260,5,9,1394582400
261,3,9,1384300800
262,5,9,1363564800
263,5,9,1366588800
264,5,9,1395446400
265,5,9,1367452800
266,4,10,1210982400
267,2,10,1098057600
268,5,10,1117584000
269,5,10,1126569600
270,4,10,1133049600
271,5,10,1156982400
272,5,10,1134086400
273,4,10,1141516800
274,4,10,1146009600
275,4,10,1149897600
276,5,10,1147824000
277,5,10,1161993600
278,5,10,1158710400
279,5,10,1159315200
280,5,10,1172966400
281,5,10,1163894400
29,4,10,1170201600
30,5,10,1171411200
282,3,10,1173830400
31,5,10,1195084800
283,4,10,1192838400
284,3,10,1197072000
285,1,10,1214784000
286,5,10,1235088000
287,2,10,1233532800
288,5,10,1261008000
289,5,10,1278115200
290,5,10,1248480000
291,1,10,1264809600
292,4,10,1258243200
293,4,10,1266624000
247,5,10,1270339200
294,3,10,1271376000
295,5,10,1313971200
296,2,10,1332633600
43,5,10,1330473600
297,3,10,1313107200
298,3,10,1320364800
299,1,10,1321142400
300,5,10,1353542400
301,3,10,1333238400
302,3,10,1363996800
53,5,10,1359676800
303,5,10,1388620800
304,4,10,1388620800
305,5,11,1211587200
306,5,11,1228262400
149,4,11,1214179200
307,5,11,1211587200
151,4,11,1224633600
308,4,11,1224806400
309,5,11,1226707200
310,5,11,1228003200
311,5,11,1329955200
312,5,11,1261526400
313,5,11,1324598400
314,5,11,1379548800
315,5,11,1346112000
316,5,11,1345248000
317,5,11,1329955200
318,2,11,1379548800
319,5,11,1348704000
320,5,11,1358726400
321,3,11,1367625600
322,5,11,1382400000
323,5,11,1386892800
324,4,12,1098748800
325,5,12,1098921600
326,5,12,1099267200
327,5,12,1102118400
328,5,12,1103414400
329,5,12,1103500800
330,5,12,1103414400
331,2,12,1097280000
332,2,12,1098921600
333,3,12,1099008000
334,5,12,1098921600
335,5,12,1098921600
336,3,12,1097280000
337,5,12,1102291200
338,5,12,1098921600
339,4,12,1096588800
340,5,12,1098403200
341,5,12,1104192000
342,4,12,1098403200
343,4,12,1126396800
344,5,12,1097884800
345,4,12,1126742400
346,5,13,1224547200
347,4,13,1222128000
348,2,13,1224547200
349,2,13,1221782400
350,3,13,1253145600
351,4,13,1221696000
352,4,13,1255910400
353,3,13,1257724800
354,5,13,1252022400
355,2,13,1292544000
356,4,13,1257724800
357,4,13,1233792000
358,4,13,1233705600
359,4,13,1257724800
360,4,13,1253491200
361,5,13,1258329600
362,4,13,1254873600
363,2,13,1280188800
364,3,13,1307664000
365,2,13,1295308800
366,2,13,1310083200
367,4,13,1292544000
368,4,13,1290988800
369,4,13,1292803200
370,5,14,1033689600
371,3,14,1033689600
372,5,14,1033689600
373,3,14,1017792000
374,4,14,1033689600
375,3,14,1056672000
376,4,14,1053561600
377,5,14,1132704000
378,5,14,1142294400
379,5,14,1151020800
380,4,14,1216512000
381,5,14,1215648000
382,5,14,1217376000
383,5,14,1215648000
150,5,14,1225584000
151,4,14,1224547200
384,5,14,1254009600
385,5,14,1254182400
386,4,14,1257897600
387,4,14,1262044800
388,4,14,1256774400
108,5,14,1251763200
389,4,14,1405382400
390,5,15,1273881600
391,2,15,1102204800
392,5,15,1112400000
393,4,15,1284163200
394,4,15,1128816000
395,3,15,1136246400
396,4,15,1133222400
397,4,15,1155254400
398,3,15,1133136000
399,4,15,1155513600
400,3,15,1143072000
401,5,15,1142812800
402,4,15,1179964800
403,3,15,1172275200
404,3,15,1281916800
405,4,15,1197849600
406,3,15,1170892800
407,4,15,1182297600
408,5,15,1177545600
409,4,15,1177545600
410,4,15,1281398400
411,2,15,1367366400
412,4,15,1179964800
413,5,15,1183593600
414,4,15,1222041600
99,5,15,1199577600
415,4,15,1256342400
173,5,15,1250726400
416,3,15,1207612800
417,5,15,1227139200
418,5,15,1269820800
419,5,15,1250985600
420,4,15,1312416000
421,4,15,1327881600
422,2,15,1400284800
423,5,15,1227139200
424,2,15,1376438400
425,3,15,1267574400
426,5,15,1252800000
427,5,15,1257638400
428,2,15,1374278400
429,3,15,1312675200
104,5,15,1268611200
430,5,15,1276992000
431,2,15,1265760000
432,4,15,1253318400
433,4,15,1338163200
434,3,15,1290470400
435,5,15,1277596800
436,4,15,1368230400
437,4,15,1306281600
438,5,15,1278806400
439,1,15,1305244800
440,2,15,1305590400
441,5,15,1299974400
442,5,15,1276905600
443,5,15,1293753600
313,5,15,1322179200
444,3,15,1353801600
445,5,15,1361059200
446,4,15,1298937600
83,3,15,1367625600
110,5,15,1321747200
447,3,15,1373155200
448,5,15,1299369600
449,4,15,1319500800
450,4,15,1317168000
451,4,15,1315612800
84,3,15,1281398400
452,4,15,1288224000
453,4,15,1342310400
454,5,15,1294099200
455,4,15,1318291200
456,5,15,1338681600
457,3,15,1313884800
458,5,15,1327104000
459,3,15,1290470400
90,5,15,1292716800
460,3,15,1330387200
461,4,15,1279065600
462,4,15,1384473600
463,5,15,1313280000
464,4,15,1317686400
465,5,15,1366502400
40,5,15,1296345600
466,5,15,1332288000
467,4,15,1310515200
468,3,15,1310515200
469,3,15,1300492800
158,5,15,1290297600
470,4,15,1370131200
42,2,15,1375574400
471,4,15,1356739200
472,5,15,1297814400
473,5,15,1319500800
474,4,15,1364860800
475,4,15,1321142400
476,5,15,1369180800
477,2,15,1366502400
478,5,15,1326585600
479,3,15,1325462400
480,4,15,1332028800
481,4,15,1332028800
482,5,15,1333411200
483,3,15,1380412800
484,5,15,1354406400
485,3,15,1352592000
486,5,15,1379894400
487,5,15,1390953600
488,3,15,1330300800
489,5,15,1348876800
490,3,15,1368403200
491,2,15,1358726400
492,5,15,1361750400
493,4,15,1365897600
494,5,15,1360022400
495,3,15,1375574400
496,5,15,1352419200
315,5,15,1400889600
497,5,15,1331856000
498,4,15,1333584000
499,4,15,1340236800
500,5,15,1402099200
501,3,15,1358294400
119,5,15,1372809600
95,5,15,1379721600
502,3,15,1366502400
503,3,15,1353801600
504,5,15,1378512000
505,2,15,1366416000
506,5,15,1378339200
319,5,15,1367625600
507,5,15,1384646400
508,5,15,1396656000
121,3,15,1391126400
132,3,15,1392076800
509,4,15,1371254400
510,3,15,1394668800
511,3,15,1386460800
512,5,15,1402531200
513,4,15,1396483200
514,2,15,1383523200
515,5,15,1391299200
516,5,15,1404518400
185,4,15,1395187200
517,1,15,1399766400
518,5,16,1395187200
519,3,16,1340236800
306,5,16,1354320000
520,5,16,1341100800
521,2,16,1395187200
522,5,16,1395187200
244,5,16,1382832000
523,5,16,1395187200
41,5,16,1395187200
524,5,16,1340496000
525,2,16,1357257600
526,5,16,1395187200
527,1,16,1385251200
47,5,16,1382918400
528,5,16,1395187200
529,1,16,1386806400
530,5,16,1395187200
531,1,16,1386806400
532,1,16,1382918400
533,1,16,1382918400
534,1,16,1385251200
535,5,16,1385251200
536,5,17,1107561600
537,5,17,1130976000
538,5,17,1145664000
539,5,17,1131667200
540,5,17,1129075200
541,5,17,1131494400
542,5,17,1162252800
543,5,17,1139788800
544,5,17,1162339200
545,5,17,1304726400
546,5,17,1305331200
547,5,17,1162339200
427,5,17,1306800000
548,5,17,1306800000
549,5,17,1306800000
550,5,17,1305331200
551,5,17,1305504000
437,5,17,1304208000
77,2,17,1305504000
439,2,17,1305417600
313,5,17,1320192000
552,5,17,1305417600
84,5,17,1306800000
116,5,17,1304726400
471,5,17,1305331200
553,5,17,1309824000
475,5,17,1320537600
554,5,18,1312848000
555,5,18,1312934400
556,5,18,1315526400
557,5,18,1312848000
558,5,18,1396396800
559,5,18,1312934400
560,5,18,1384300800
561,5,18,1305504000
562,5,18,1312934400
563,5,18,1312934400
564,5,18,1279929600
565,5,18,1396396800
566,5,18,1325980800
567,5,18,1312934400
568,5,18,1318204800
219,5,18,1319587200
569,5,18,1312848000
570,5,18,1396396800
571,5,18,1396396800
232,5,18,1237766400
572,5,18,1325980800
573,5,18,1312934400
574,5,18,1319587200
575,5,18,1312848000
18,5,18,1312934400
576,5,18,1311984000
577,5,18,1397865600
578,5,18,1312934400
579,5,18,1316649600
580,5,18,1325980800
581,5,18,1312934400
582,5,18,1326672000
583,5,18,1323820800
584,5,18,1311984000
585,5,18,1396828800
586,5,18,1312934400
587,5,18,1283558400
588,5,18,1312934400
589,5,18,1226188800
590,5,18,1312848000
591,5,18,1275955200
592,5,18,1311984000
593,5,18,1312848000
594,5,18,1398384000
595,5,18,1312070400
596,5,18,1319328000
597,5,18,1312934400
598,5,18,1312848000
519,5,18,1291939200
599,5,18,1234569600
600,5,18,1337212800
601,5,18,1291939200
602,5,18,1291939200
603,5,18,1387065600
281,5,18,1239235200
604,5,18,1312848000
412,5,18,1371340800
605,5,18,1229558400
606,5,18,1312934400
607,5,18,1291939200
608,5,18,1249430400
609,5,18,1316736000
610,5,18,1240272000
611,5,18,1404172800
612,5,18,1228176000
613,5,18,1249430400
614,5,18,1380067200
615,5,18,1312848000
616,5,18,1234224000
617,5,18,1235260800
618,5,18,1248825600
619,5,18,1312934400
620,5,18,1312934400
621,5,18,1245110400
521,5,18,1337212800
622,5,18,1323820800
623,5,18,1312934400
624,5,18,1290211200
625,5,18,1312934400
77,5,18,1291939200
78,5,18,1327795200
626,5,18,1315526400
627,5,18,1316131200
628,5,18,1337212800
629,5,18,1316736000
83,5,18,1317945600
630,5,18,1317772800
631,5,18,1380067200
632,5,18,1397865600
524,5,18,1372291200
633,5,18,1334966400
634,5,18,1290211200
635,5,18,1384300800
636,5,18,1317945600
637,5,18,1312848000
526,5,18,1322697600
638,5,18,1322697600
639,5,18,1371340800
640,5,18,1337212800
641,5,18,1395532800
642,5,19,954892800
643,3,19,965088000
644,5,19,959644800
645,5,19,961632000
646,5,19,952819200
647,5,19,959644800
648,5,19,954460800
649,2,19,959472000
212,2,19,959212800
650,3,19,973209600
651,4,19,977443200
652,3,19,1107388800
653,5,19,1056153600
654,3,19,1055203200
332,2,19,1052352000
655,2,19,1092873600
656,3,19,1046217600
188,3,19,1046131200
657,2,19,1055203200
658,4,19,1059350400
659,4,19,1039824000
660,4,19,1075766400
661,2,19,1088467200
662,3,19,1066003200
663,5,19,1069977600
664,2,19,1090800000
665,5,19,1064016000
666,2,19,1097712000
667,2,19,1111017600
668,3,19,1192838400
669,5,19,1198800000
670,2,20,1161993600
671,2,20,1259193600
305,3,20,1248393600
672,3,20,1248480000
673,5,20,1190419200
674,5,20,1214265600
669,3,20,1215388800
675,2,20,1219708800
676,3,20,1251590400
677,2,20,1219622400
415,4,20,1250467200
678,5,20,1220745600
679,4,20,1214265600
680,3,20,1215907200
173,4,20,1253318400
681,2,20,1285286400
682,5,20,1219622400
683,5,20,1231113600
684,4,20,1221868800
685,3,20,1249862400
686,3,20,1219622400
424,3,20,1262563200
430,4,20,1274832000
521,3,20,1261872000
432,3,20,1263772800
386,4,20,1259193600
550,3,20,1272585600
361,4,20,1272585600
687,4,20,1273968000
688,5,20,1289692800
689,5,20,1333756800
690,5,20,1340582400
477,3,20,1333756800
691,4,20,1401580800
692,5,21,1325894400
693,5,21,1325808000
694,5,21,1333324800
695,5,21,1319760000
669,4,21,1364947200
696,5,21,1313539200
697,4,21,1333324800
698,5,21,1364947200
699,5,21,1354406400
700,5,21,1317340800
701,5,21,1329523200
702,5,21,1354406400
703,3,21,1397347200
704,4,21,1313539200
705,2,21,1374969600
706,5,21,1319241600
707,4,21,1324512000
127,4,21,1384992000
708,5,21,1359244800
128,5,21,1356220800
709,4,21,1382832000
710,2,21,1398556800
711,5,21,1351814400
712,1,21,1402012800
133,5,21,1388016000
713,5,22,1243555200
645,5,22,1190851200
714,5,22,983145600
564,4,22,984009600
715,5,22,984009600
716,5,22,983145600
717,5,22,1219363200
718,5,22,1190851200
719,4,22,1190851200
720,5,22,1219363200
545,5,22,1249257600
721,5,22,1244332800
722,3,22,1219017600
723,4,22,1243468800
724,4,22,1249430400
725,4,22,1236470400
726,5,22,1243468800
727,4,22,1219017600
728,4,22,1259452800
427,5,22,1263772800
729,4,22,1249430400
730,5,22,1264896000
550,5,22,1263772800
361,5,22,1266105600
731,5,22,1266105600
732,5,22,1262649600
733,5,22,1259452800
734,3,22,1274054400
735,5,22,1313625600
314,5,22,1313625600
481,5,22,1342396800
736,5,22,1351900800
737,2,23,1144886400
738,4,23,1021680000
739,4,23,1051488000
740,5,23,1021334400
741,4,23,1022544000
742,2,23,1040774400
743,4,23,1021852800
744,3,23,1060992000
745,3,23,1139702400
746,5,23,1021766400
747,4,23,1062633600
748,4,23,1034985600
749,4,23,1040774400
750,3,23,1049155200
751,4,23,1020729600
752,3,23,1032220800
753,5,23,1062720000
754,1,23,1059264000
755,4,23,1021852800
756,4,23,1034985600
757,2,23,1022803200
758,2,23,1021766400
759,3,23,1036108800
760,3,23,1049068800
761,4,23,1036108800
762,4,23,1040428800
220,5,23,1039219200
763,4,23,1074556800
764,4,23,1031184000
232,3,23,1032220800
765,4,23,1041552000
766,3,23,1037318400
767,4,23,1067644800
768,3,23,1064793600
769,4,23,1051228800
574,3,23,1049068800
770,3,23,1066867200
771,1,23,1060732800
772,3,23,1067644800
773,3,23,1074211200
774,1,23,1105660800
775,4,23,1074556800
776,5,23,1144022400
777,4,23,1261008000
778,3,23,1140134400
779,3,23,1143936000
780,3,23,1150588800
781,4,23,1141516800
782,3,23,1140480000
783,4,23,1140480000
273,5,23,1141257600
546,1,23,1404864000
784,4,23,1227830400
785,2,23,1342569600
786,1,23,1347753600
787,1,23,1380758400
109,1,23,1334361600
118,2,23,1341100800
788,2,23,1361836800
789,5,24,1402963200
790,4,24,1402963200
791,4,24,1402963200
792,5,24,1367366400
793,5,24,1367366400
668,5,24,1402963200
794,4,24,1402963200
795,5,24,1367366400
796,4,24,1402963200
797,5,24,1402963200
798,5,24,1402963200
799,5,24,1402963200
123,5,24,1402963200
800,4,24,1402963200
801,4,24,1402963200
802,5,24,1402963200
703,5,24,1402963200
125,5,24,1394928000
803,4,24,1402963200
804,5,24,1382400000
118,4,24,1382400000
805,5,24,1402963200
806,5,24,1367366400
807,5,24,1402963200
495,4,24,1382400000
808,5,24,1367366400
809,4,24,1394928000
810,4,24,1394928000
811,5,24,1402963200
812,3,24,1394928000
813,4,24,1394928000
814,5,24,1394928000
815,5,25,1250467200
816,4,25,1245628800
817,4,25,1256169600
818,2,25,1239753600
819,3,25,1233273600
796,4,25,1281052800
820,4,25,1228694400
821,4,25,1230681600
822,4,25,1235692800
823,2,25,1236297600
824,4,25,1226966400
825,3,25,1245888000
826,3,25,1234915200
827,3,25,1227571200
828,4,25,1294617600
829,2,25,1244592000
830,5,25,1238457600
831,3,25,1254441600
832,4,25,1252886400
700,5,25,1258502400
833,3,25,1288742400
834,3,26,1239148800
835,2,26,1160956800
836,2,26,1167523200
837,4,26,1244246400
669,2,26,1292284800
838,4,26,1218931200
839,1,26,1209427200
681,4,26,1275091200
840,1,26,1221004800
841,1,26,1229212800
842,3,26,1229212800
843,1,26,1252454400
844,1,26,1240444800
845,1,26,1243382400
699,4,26,1277424000
846,2,26,1289433600
847,3,26,1337126400
476,3,26,1364169600
848,2,26,1352505600
849,1,26,1373587200
850,3,26,1370390400
851,3,26,1368057600
852,5,27,1357776000
853,4,27,1357776000
854,5,27,1344643200
855,5,27,1357344000
856,5,27,1380240000
857,4,27,1357344000
858,5,27,1357344000
859,4,27,1344643200
860,5,27,1357344000
861,5,27,1354060800
862,2,27,1357344000
863,4,27,1357344000
864,5,27,1363132800
865,4,27,1344643200
701,5,27,1398124800
866,5,27,1344643200
867,4,27,1344643200
868,5,27,1357776000
125,5,27,1357344000
869,5,27,1357344000
870,5,27,1363132800
871,4,27,1354060800
872,5,27,1357344000
873,4,27,1319673600
874,4,27,1357344000
875,4,27,1387756800
876,4,27,1387756800
877,5,27,1357344000
878,5,27,1363132800
879,5,27,1344643200
126,4,27,1359158400
880,5,27,1357344000
881,5,27,1398124800
882,5,27,1398124800
883,4,27,1398124800
884,5,28,1359504000
885,5,28,1359504000
793,5,28,1355270400
886,5,28,1359504000
887,3,28,1364688000
888,5,28,1355270400
889,5,28,1364601600
890,5,28,1355270400
125,5,28,1364601600
891,3,28,1320451200
873,4,28,1319587200
892,5,28,1320451200
893,5,28,1320451200
894,2,28,1331251200
805,5,28,1335571200
895,5,28,1364169600
896,3,28,1355270400
897,3,28,1320883200
898,5,28,1355270400
708,4,28,1355270400
128,5,28,1355270400
899,5,28,1355097600
900,4,28,1342742400
901,5,28,1355270400
710,4,28,1344902400
902,4,28,1355356800
903,5,28,1355356800
904,1,28,1353283200
905,5,28,1355270400
906,5,28,1355356800
776,5,29,1392508800
595,5,29,1390521600
276,5,29,1390867200
907,5,29,1392508800
908,5,29,1390521600
909,5,29,1391558400
910,5,29,1390521600
911,5,29,1390521600
912,5,29,1392076800
913,5,29,1402790400
786,5,29,1391558400
914,5,29,1391558400
915,5,29,1390867200
916,5,29,1390867200
917,5,29,1391558400
918,5,29,1391558400
919,5,29,1391558400
920,5,29,1391558400
921,5,29,1390867200
922,5,29,1390867200
923,5,29,1390867200
924,5,29,1392508800
925,5,29,1392508800
926,5,29,1392076800
244,5,29,1390521600
927,5,29,1392508800
928,5,29,1391558400
929,5,29,1392508800
930,5,29,1392076800
931,5,29,1390867200
932,5,29,1390867200
933,5,29,1392508800
934,5,29,1390867200
935,5,29,1390867200
936,5,29,1394496000
937,5,29,1390867200
938,5,29,1390521600
939,5,29,1390521600
940,4,29,1405209600
941,5,29,1405209600
942,5,29,1390867200
943,5,29,1392508800
944,5,29,1390867200
49,5,29,1390867200
945,5,29,1390867200
946,5,29,1392076800
947,5,29,1391558400
948,5,29,1405209600
949,5,29,1390867200
950,5,29,1390867200
951,5,29,1391558400
952,5,29,1402704000
953,4,30,1283472000
954,4,30,1283472000
955,5,30,1292457600
956,4,30,1283472000
957,5,30,1283472000
958,5,30,1283472000
959,4,30,1283472000
960,5,30,1283472000
616,5,30,1283472000
961,4,30,1283558400
688,5,30,1281312000
962,5,30,1283385600
731,5,30,1283644800
963,5,30,1315440000
964,4,30,1295136000
454,4,30,1281312000
965,4,30,1283385600
966,4,30,1287705600
967,5,30,1283817600
40,5,30,1284595200
968,4,30,1289606400
969,4,30,1397692800
970,2,31,1335052800
211,4,31,1388102400
971,2,31,1364774400
972,4,31,1382486400
973,4,31,1382659200
974,1,31,1344038400
975,4,31,1390003200
976,4,31,1038960000
977,3,31,1376870400
978,5,31,1048723200
979,4,31,1382486400
980,4,31,1382400000
981,5,31,1048723200
982,5,31,1083974400
193,2,31,1355011200
983,4,31,1388102400
984,1,31,1390003200
985,5,31,1053734400
986,5,31,1104192000
987,1,31,1364774400
988,5,31,1331596800
662,5,31,1382486400
989,5,31,1069372800
990,5,31,1382400000
195,1,31,1390003200
991,5,31,1382313600
992,4,31,1104192000
993,4,31,1108857600
994,5,31,1382659200
995,1,31,1390003200
996,5,31,1159833600
997,4,31,1374883200
998,4,31,1382486400
204,2,31,1376006400
999,1,31,1373241600
205,5,31,1347667200
1000,2,31,1373068800
1001,2,31,1342828800
1002,2,31,1374364800
1003,3,31,1382400000
206,3,31,1382486400
838,5,31,1382659200
1004,5,31,1378598400
1005,3,31,1373846400
1006,5,31,1331337600
1007,5,31,1371254400
1008,2,31,1371945600
1009,5,31,1378598400
844,2,31,1353024000
1010,3,31,1344038400
175,5,31,1357862400
1011,2,31,1373846400
1012,2,31,1339200000
1013,2,31,1353456000
1014,2,31,1384732800
1015,4,31,1371254400
1016,2,31,1342310400
1017,4,31,1341792000
1018,3,31,1382313600
1019,5,31,1330992000
1020,5,31,1357430400
1021,3,31,1390003200
1022,5,31,1330128000
1023,5,31,1357862400
1024,1,31,1339113600
1025,5,31,1356480000
1026,5,31,1361664000
1027,2,31,1357862400
1028,5,31,1404691200
1029,4,31,1387929600
1030,3,32,1386028800
1031,4,32,1315785600
794,4,32,1308096000
1032,4,32,1324944000
823,4,32,1312070400
208,4,32,1317254400
1033,4,32,1317081600
1034,4,32,1335139200
1035,4,32,1314835200
1036,4,32,1335139200
1037,4,32,1314835200
313,5,32,1319673600
1038,4,32,1317254400
452,4,32,1329782400
1039,3,32,1314835200
1040,4,32,1335139200
1041,4,32,1333843200
1042,4,32,1361491200
894,4,32,1333843200
1043,3,32,1388016000
119,5,32,1402099200
1044,4,32,1394409600
511,4,32,1384214400
370,5,33,1009584000
1045,5,33,1027123200
1046,2,33,1018224000
979,1,33,1041120000
1047,5,33,1032566400
1048,4,33,1048636800
1049,5,33,1043452800
1050,4,33,1048377600
1051,4,33,1049587200
1052,4,33,1077235200
1053,3,33,1074124800
1054,5,33,1058659200
1055,3,33,1069459200
1056,5,33,1073952000
1057,4,33,1086393600
1058,5,33,1087084800
1059,3,33,1086998400
1060,3,33,1080950400
1061,5,33,1089763200
1062,4,33,1092441600
1063,5,33,1089590400
1064,4,33,1120953600
1065,5,33,1109980800
1066,4,33,1121817600
1067,3,33,1154390400
1068,4,34,1053129600
1069,4,34,1082332800
1070,5,34,1063929600
1071,5,34,1081036800
1072,4,34,1006041600
1073,4,34,1006041600
1074,5,34,1001376000
974,5,34,1060214400
1075,4,34,1003276800
1076,5,34,1012089600
1077,3,34,1052265600
717,5,34,1076803200
1078,5,34,1053129600
1079,5,34,1203724800
1080,4,34,1123977600
1081,4,34,1072569600
1082,5,34,1131753600
1083,4,34,1060819200
662,3,34,1163980800
990,5,34,1165104000
1084,4,34,1161734400
1085,4,34,1162684800
1086,4,34,1131408000
1087,3,34,1142294400
1088,5,34,1216512000
399,4,34,1151712000
1089,5,34,1163808000
1090,3,34,1219968000
1091,5,34,1188086400
1092,5,34,1194048000
207,4,34,1239148800
697,5,34,1263168000
1093,4,34,1251158400
1094,5,34,1254009600
1095,3,34,1275091200
1096,4,35,1383955200
1097,5,35,1379980800
1098,5,35,1347062400
1099,5,35,1236816000
1100,5,35,1162944000
1101,5,35,1165449600
1102,3,35,1368921600
1103,5,35,1236816000
1104,4,35,1343952000
1105,4,35,1388016000
